0.4 um,0.994211
0.402 um,0.994407
0.40401 um,0.994542
0.40603005 um,0.994654
0.4080602003 um,0.99476
0.4101005013 um,0.994859
0.4121510038 um,0.99496
0.4142117588 um,0.995046
0.4162828176 um,0.9951
0.4183642317 um,0.995211
0.4204560528 um,0.995332
0.4225583331 um,0.995438
0.4246711247 um,0.995522
0.4267944804 um,0.995598
0.4289284528 um,0.995689
0.431073095 um,0.995785
0.4332284605 um,0.995872
0.4353946028 um,0.995954
0.4375715758 um,0.996027
0.4397594337 um,0.996054
0.4419582309 um,0.995721
0.444168022 um,0.995752
0.4463888621 um,0.996033
0.4486208064 um,0.996344
0.4508639105 um,0.996468
0.45311823 um,0.996519
0.4553838212 um,0.996585
0.4576607403 um,0.996673
0.459949044 um,0.996745
0.4622487892 um,0.996813
0.4645600332 um,0.996871
0.4668828333 um,0.996861
0.4692172475 um,0.996778
0.4715633337 um,0.996895
0.4739211504 um,0.996997
0.4762907561 um,0.997146
0.4786722099 um,0.997221
0.481065571 um,0.997276
0.4834708988 um,0.997274
0.4858882533 um,0.997184
0.4883176946 um,0.997253
0.4907592831 um,0.997378
0.4932130795 um,0.997499
0.4956791449 um,0.997577
0.4981575406 um,0.997594
0.5006483283 um,0.997324
0.5031515699 um,0.995035
0.5056673278 um,0.995642
0.5081956644 um,0.996103
0.5107366428 um,0.997354
0.513290326 um,0.997808
0.5158567776 um,0.997927
0.5184360615 um,0.997974
0.5210282418 um,0.998015
0.523633383 um,0.997879
0.5262515499 um,0.997937
0.5288828077 um,0.998009
0.5315272217 um,0.99809
0.5341848578 um,0.998171
0.5368557821 um,0.998154
0.539540061 um,0.997671
0.5422377613 um,0.997116
0.5449489501 um,0.997132
0.5476736949 um,0.997782
0.5504120634 um,0.998144
0.5531641237 um,0.998386
0.5559299443 um,0.998458
0.558709594 um,0.998469
0.561503142 um,0.99847
0.5643106577 um,0.998479
0.567132211 um,0.99776
0.569967872 um,0.996857
0.5728177114 um,0.99682
0.5756818 um,0.997471
0.578560209 um,0.998122
0.58145301 um,0.998352
0.584360275 um,0.998087
0.5872820764 um,0.991358
0.5902184868 um,0.984366
0.5931695792 um,0.986331
0.5961354271 um,0.989917
0.5991161043 um,0.995254
0.6021116848 um,0.998141
0.6051222432 um,0.998764
0.6081478544 um,0.9989
0.6111885937 um,0.998948
0.6142445367 um,0.998974
0.6173157594 um,0.99899
0.6204023382 um,0.998999
0.6235043498 um,0.998955
0.6266218716 um,0.997668
0.629754981 um,0.997461
0.6329037559 um,0.997583
0.6360682746 um,0.998105
0.639248616 um,0.998379
0.6424448591 um,0.998238
0.6456570834 um,0.993478
0.6488853688 um,0.989186
0.6521297956 um,0.992201
0.6553904446 um,0.992755
0.6586673968 um,0.996055
0.6619607338 um,0.998463
0.6652705375 um,0.998872
0.6685968902 um,0.999162
0.6719398746 um,0.999258
0.675299574 um,0.999275
0.6786760719 um,0.999227
0.6820694522 um,0.998998
0.6854797995 um,0.99817
0.6889071985 um,0.996677
0.6923517345 um,0.985491
0.6958134932 um,0.985296
0.6992925606 um,0.984533
0.7027890234 um,0.98596
0.7063029686 um,0.989985
0.7098344834 um,0.993269
0.7133836558 um,0.992981
0.7169505741 um,0.958544
0.720535327 um,0.965981
0.7241380036 um,0.963089
0.7277586936 um,0.959941
0.7313974871 um,0.96544
0.7350544745 um,0.98335
0.7387297469 um,0.990119
0.7424233956 um,0.996931
0.7461355126 um,0.998878
0.7498661902 um,0.999286
0.7536155211 um,0.999441
0.7573835987 um,0.998038
0.7611705167 um,0.98461
0.7649763693 um,0.991687
0.7688012511 um,0.998824
0.7726452574 um,0.99955
0.7765084837 um,0.99955
0.7803910261 um,0.999448
0.7842929812 um,0.998414
0.7882144461 um,0.989995
0.7921555184 um,0.991964
0.796116296 um,0.988986
0.8000968774 um,0.986222
0.8040973618 um,0.990219
0.8081178486 um,0.991226
0.8121584379 um,0.96931
0.8162192301 um,0.956532
0.8203003262 um,0.976741
0.8244018279 um,0.972898
0.828523837 um,0.97312
0.8326664562 um,0.978446
0.8368297885 um,0.985078
0.8410139374 um,0.99133
0.8452190071 um,0.996464
0.8494451021 um,0.99667
0.8536923276 um,0.99716
0.8579607893 um,0.99859
0.8622505932 um,0.999408
0.8665618462 um,0.999603
0.8708946554 um,0.999527
0.8752491287 um,0.99946
0.8796253743 um,0.998652
0.8840235012 um,0.997891
0.8884436187 um,0.996661
0.8928858368 um,0.983704
0.897350266 um,0.95505
0.9018370173 um,0.967908
0.9063462024 um,0.967864
0.9108779334 um,0.950955
0.9154323231 um,0.945423
0.9200094847 um,0.963467
0.9246095321 um,0.960933
0.9292325798 um,0.90938
0.9338787427 um,0.874617
0.9385481364 um,0.901225
0.9432408771 um,0.926067
0.9479570815 um,0.899009
0.9526968669 um,0.913662
0.9574603512 um,0.911769
0.962247653 um,0.921182
0.9670588912 um,0.945528
0.9718941857 um,0.962841
0.9767536566 um,0.963434
0.9816374249 um,0.975534
0.986545612 um,0.986318
0.9914783401 um,0.992345
0.9964357318 um,0.997269
1.00141791 um,0.995111
1.006425 um,0.996376
1.011457125 um,0.996954
1.016514411 um,0.997697
1.021596983 um,0.996741
1.026704968 um,0.998263
1.031838492 um,0.999285
1.036997685 um,0.998876
1.042182673 um,0.999534
1.047393587 um,0.99922
1.052630555 um,0.998428
1.057893707 um,0.999484
1.063183176 um,0.998681
1.068499092 um,0.997114
1.073841587 um,0.995295
1.079210795 um,0.991998
1.084606849 um,0.986355
1.090029883 um,0.987883
1.095480033 um,0.973978
1.100957433 um,0.959719
1.10646222 um,0.947653
1.111994531 um,0.931396
1.117554504 um,0.888766
1.123142276 um,0.900224
1.128757988 um,0.901162
1.134401778 um,0.852045
1.140073787 um,0.940171
1.145774156 um,0.917153
1.151503026 um,0.912902
1.157260541 um,0.934342
1.163046844 um,0.942949
1.168862078 um,0.95489
1.174706389 um,0.96317
1.180579921 um,0.964167
1.18648282 um,0.969447
1.192415234 um,0.978914
1.198377311 um,0.976241
1.204369197 um,0.974049
1.210391043 um,0.975736
1.216442998 um,0.979169
1.222525213 um,0.982548
1.228637839 um,0.988448
1.234781029 um,0.994759
1.240954934 um,0.998502
1.247159708 um,0.999343
1.253395507 um,0.999023
1.259662485 um,0.998883
1.265960797 um,0.998039
1.272290601 um,0.997716
1.278652054 um,0.995932
1.285045314 um,0.995456
1.291470541 um,0.987817
1.297927893 um,0.981445
1.304417533 um,0.975009
1.310939621 um,0.970551
1.317494319 um,0.967949
1.32408179 um,0.957874
1.330702199 um,0.923964
1.33735571 um,0.923816
1.344042489 um,0.888681
1.350762701 um,0.815792
1.357516515 um,0.700346
1.364304097 um,0.666857
1.371125618 um,0.714377
1.377981246 um,0.727712
1.384871152 um,0.709417
1.391795508 um,0.742998
1.398754485 um,0.72702
1.405748258 um,0.749625
1.412776999 um,0.786227
1.419840884 um,0.800453
1.426940089 um,0.837113
1.434074789 um,0.842862
1.441245163 um,0.86059
1.448451389 um,0.87673
1.455693646 um,0.916051
1.462972114 um,0.91457
1.470286975 um,0.9013
1.477638409 um,0.914934
1.485026601 um,0.91795
