0.402,0.998286
0.40401,0.998343
0.40603005,0.998375
0.4080602003,0.998412
0.4101005013,0.998439
0.4121510038,0.99847
0.4142117588,0.998488
0.4162828176,0.998477
0.4183642317,0.998519
0.4204560528,0.99857
0.4225583331,0.998616
0.4246711247,0.998638
0.4267944804,0.998653
0.4289284528,0.998683
0.431073095,0.998719
0.4332284605,0.998745
0.4353946028,0.998769
0.4375715758,0.998783
0.4397594337,0.99874
0.4419582309,0.998386
0.444168022,0.998391
0.4463888621,0.998613
0.4486208064,0.998854
0.4508639105,0.998922
0.45311823,0.998922
0.4553838212,0.998938
0.4576607403,0.998971
0.459949044,0.998986
0.4622487892,0.999031
0.4645600332,0.999045
0.4668828333,0.998996
0.4692172475,0.998886
0.4715633337,0.998955
0.4739211504,0.999014
0.4762907561,0.99911
0.4786722099,0.999125
0.481065571,0.999106
0.4834708988,0.999039
0.4858882533,0.998793
0.4883176946,0.99902
0.4907592831,0.999132
0.4932130795,0.999215
0.4956791449,0.999256
0.4981575406,0.999239
0.5006483283,0.998958
0.5031515699,0.996814
0.5056673278,0.997289
0.5081956644,0.997672
0.5107366428,0.998805
0.513290326,0.99926
0.5158567776,0.999308
0.5184360615,0.999361
0.5210282418,0.999349
0.523633383,0.999204
0.5262515499,0.99925
0.5288828077,0.999294
0.5315272217,0.999315
0.5341848578,0.999314
0.5368557821,0.999134
0.539540061,0.99834
0.5422377613,0.997228
0.5449489501,0.997741
0.5476736949,0.998902
0.5504120634,0.999271
0.5531641237,0.999469
0.5559299443,0.999495
0.558709594,0.999489
0.561503142,0.999473
0.5643106577,0.999453
0.567132211,0.998739
0.569967872,0.997809
0.5728177114,0.997675
0.5756818,0.998141
0.578560209,0.998857
0.58145301,0.999218
0.584360275,0.999005
0.5872820764,0.99288
0.5902184868,0.986238
0.5931695792,0.987871
0.5961354271,0.991232
0.5991161043,0.996236
0.6021116848,0.998911
0.6051222432,0.999467
0.6081478544,0.999421
0.6111885937,0.999202
0.6142445367,0.997869
0.6173157594,0.995728
0.6204023382,0.995297
0.6235043498,0.99802
0.6266218716,0.998127
0.629754981,0.998199
0.6329037559,0.99831
0.6360682746,0.998773
0.639248616,0.998961
0.6424448591,0.998723
0.6456570834,0.994421
0.6488853688,0.990167
0.6521297956,0.992963
