0.4 um,0.999349
0.402 um,0.999418
0.40401 um,0.999446
0.40603005 um,0.999459
0.4080602003 um,0.999471
0.4101005013 um,0.999478
0.4121510038 um,0.999488
0.4142117588 um,0.99949
0.4162828176 um,0.99947
0.4183642317 um,0.99949
0.4204560528 um,0.999517
0.4225583331 um,0.999538
0.4246711247 um,0.999543
0.4267944804 um,0.999544
0.4289284528 um,0.999555
0.431073095 um,0.999571
0.4332284605 um,0.999582
0.4353946028 um,0.99959
0.4375715758 um,0.999593
0.4397594337 um,0.999561
0.4419582309 um,0.999291
0.444168022 um,0.999274
0.4463888621 um,0.999426
0.4486208064 um,0.999594
0.4508639105 um,0.999636
0.45311823 um,0.99963
0.4553838212 um,0.999634
0.4576607403 um,0.999654
0.459949044 um,0.999662
0.4622487892 um,0.999677
0.4645600332 um,0.99968
0.4668828333 um,0.999637
0.4692172475 um,0.999547
0.4715633337 um,0.999591
0.4739211504 um,0.999628
0.4762907561 um,0.999694
0.4786722099 um,0.999708
0.481065571 um,0.999704
0.4834708988 um,0.999664
0.4858882533 um,0.999539
0.4883176946 um,0.999606
0.4907592831 um,0.999669
0.4932130795 um,0.999723
0.4956791449 um,0.999748
0.4981575406 um,0.999731
0.5006483283 um,0.999522
0.5031515699 um,0.997932
0.5056673278 um,0.998295
0.5081956644 um,0.998593
0.5107366428 um,0.999425
0.513290326 um,0.999721
0.5158567776 um,0.999767
0.5184360615 um,0.999784
0.5210282418 um,0.999783
0.523633383 um,0.99967
0.5262515499 um,0.99969
0.5288828077 um,0.999718
0.5315272217 um,0.999744
0.5341848578 um,0.999764
0.5368557821 um,0.999697
0.539540061 um,0.999268
0.5422377613 um,0.99872
0.5449489501 um,0.998843
0.5476736949 um,0.999419
0.5504120634 um,0.999659
0.5531641237 um,0.999802
0.5559299443 um,0.999827
0.558709594 um,0.999818
0.561503142 um,0.999802
0.5643106577 um,0.999789
0.567132211 um,0.999278
0.569967872 um,0.998613
0.5728177114 um,0.998559
0.5756818 um,0.998963
0.578560209 um,0.999426
0.58145301 um,0.999608
0.584360275 um,0.999426
0.5872820764 um,0.994775
0.5902184868 um,0.989631
0.5931695792 um,0.990863
0.5961354271 um,0.993599
0.5991161043 um,0.997412
0.6021116848 um,0.999372
0.6051222432 um,0.999774
0.6081478544 um,0.999812
0.6111885937 um,0.999768
0.6142445367 um,0.999431
0.6173157594 um,0.998884
0.6204023382 um,0.99877
0.6235043498 um,0.999437
0.6266218716 um,0.998896
0.629754981 um,0.998813
0.6329037559 um,0.998874
0.6360682746 um,0.999221
0.639248616 um,0.999388
0.6424448591 um,0.999256
0.6456570834 um,0.995977
0.6488853688 um,0.992602
0.6521297956 um,0.994826
0.6553904446 um,0.995182
0.6586673968 um,0.997586
0.6619607338 um,0.999191
0.6652705375 um,0.999274
0.6685968902 um,0.999564
0.6719398746 um,0.999777
0.675299574 um,0.999882
0.6786760719 um,0.999852
0.6820694522 um,0.999622
0.6854797995 um,0.999409
0.6889071985 um,0.999406
0.6923517345 um,0.989876
0.6958134932 um,0.988805
0.6992925606 um,0.988369
0.7027890234 um,0.989373
0.7063029686 um,0.992938
0.7098344834 um,0.995571
0.7133836558 um,0.995337
0.7169505741 um,0.967114
0.720535327 um,0.970601
0.7241380036 um,0.965391
0.7277586936 um,0.961096
0.7313974871 um,0.970195
0.7350544745 um,0.986781
0.7387297469 um,0.992843
0.7424233956 um,0.998138
0.7461355126 um,0.999506
0.7498661902 um,0.999764
0.7536155211 um,0.999864
0.7573835987 um,0.999844
0.7611705167 um,0.999726
0.7649763693 um,0.999647
0.7688012511 um,0.999666
0.7726452574 um,0.999529
0.7765084837 um,0.999318
0.7803910261 um,0.998628
0.7842929812 um,0.997635
0.7882144461 um,0.991848
0.7921555184 um,0.992703
0.796116296 um,0.990219
0.8000968774 um,0.988472
0.8040973618 um,0.992111
0.8081178486 um,0.99342
0.8121584379 um,0.976505
0.8162192301 um,0.964178
0.8203003262 um,0.981177
0.8244018279 um,0.978098
0.828523837 um,0.978213
0.8326664562 um,0.983282
0.8368297885 um,0.989446
0.8410139374 um,0.994135
0.8452190071 um,0.997712
0.8494451021 um,0.997856
0.8536923276 um,0.998216
0.8579607893 um,0.999212
0.8622505932 um,0.99976
0.8665618462 um,0.999914
0.8708946554 um,0.997132
0.8752491287 um,0.997629
0.8796253743 um,0.986431
0.8840235012 um,0.963837
0.8884436187 um,0.965225
0.8928858368 um,0.967061
0.897350266 um,0.949864
0.9018370173 um,0.966463
0.9063462024 um,0.971635
0.9108779334 um,0.959162
0.9154323231 um,0.956424
0.9200094847 um,0.970355
0.9246095321 um,0.969863
0.9292325798 um,0.926811
0.9338787427 um,0.902263
0.9385481364 um,0.922872
0.9432408771 um,0.944861
0.9479570815 um,0.920159
0.9526968669 um,0.930846
0.9574603512 um,0.927822
0.962247653 um,0.934504
0.9670588912 um,0.954275
0.9718941857 um,0.964744
0.9767536566 um,0.961139
0.9816374249 um,0.964136
0.986545612 um,0.965315
0.9914783401 um,0.965098
0.9964357318 um,0.963867
1.00141791 um,0.969474
1.006425 um,0.971568
1.011457125 um,0.967298
1.016514411 um,0.947791
1.021596983 um,0.92326
1.026704968 um,0.927269
1.031838492 um,0.912998
1.036997685 um,0.942022
1.042182673 um,0.965489
1.047393587 um,0.977283
1.052630555 um,0.990334
1.057893707 um,0.995553
1.063183176 um,0.99624
1.068499092 um,0.994301
1.073841587 um,0.991568
1.079210795 um,0.989844
1.084606849 um,0.985418
1.090029883 um,0.98509
1.095480033 um,0.975514
1.100957433 um,0.966472
1.10646222 um,0.952517
1.111994531 um,0.928544
1.117554504 um,0.891079
1.123142276 um,0.834138
1.128757988 um,0.853001
1.134401778 um,0.798723
1.140073787 um,0.891333
1.145774156 um,0.847271
1.151503026 um,0.742011
1.157260541 um,0.76677
1.163046844 um,0.70295
1.168862078 um,0.789297
1.174706389 um,0.835629
1.180579921 um,0.870461
1.18648282 um,0.874638
1.192415234 um,0.903196
1.198377311 um,0.909442
1.204369197 um,0.904645
1.210391043 um,0.898704
1.216442998 um,0.904059
1.222525213 um,0.916021
1.228637839 um,0.944516
1.234781029 um,0.956757
1.240954934 um,0.977992
1.247159708 um,0.988154
1.253395507 um,0.975934
1.259662485 um,0.976656
1.265960797 um,0.987501
1.272290601 um,0.974677
1.278652054 um,0.975327
1.285045314 um,0.955182
1.291470541 um,0.933698
1.297927893 um,0.935357
1.304417533 um,0.918055
1.310939621 um,0.914185
1.317494319 um,0.90426
1.32408179 um,0.913495
1.330702199 um,0.809819
1.33735571 um,0.873507
1.344042489 um,0.816991
1.350762701 um,0.778911
1.357516515 um,0.708413
1.364304097 um,0.715221
