0.4 um,0.965049
0.402 um,0.975731
0.40401 um,0.999424
0.40603005 um,0.999436
0.4080602003 um,0.999447
0.4101005013 um,0.999458
0.4121510038 um,0.999469
0.4142117588 um,0.999479
0.4162828176 um,0.999489
0.4183642317 um,0.999499
0.4204560528 um,0.999509
0.4225583331 um,0.999519
0.4246711247 um,0.999528
0.4267944804 um,0.999538
0.4289284528 um,0.999547
0.431073095 um,0.999556
0.4332284605 um,0.999564
0.4353946028 um,0.999573
0.4375715758 um,0.999581
0.4397594337 um,0.99959
0.4419582309 um,0.999598
0.444168022 um,0.999606
0.4463888621 um,0.999613
0.4486208064 um,0.999621
0.4508639105 um,0.999629
0.45311823 um,0.999636
0.4553838212 um,0.999643
0.4576607403 um,0.99965
0.459949044 um,0.999657
0.4622487892 um,0.999664
0.4645600332 um,0.99967
0.4668828333 um,0.999677
0.4692172475 um,0.999683
0.4715633337 um,0.999689
0.4739211504 um,0.999696
0.4762907561 um,0.999702
0.4786722099 um,0.999707
0.481065571 um,0.999713
0.4834708988 um,0.999719
0.4858882533 um,0.999724
0.4883176946 um,0.99973
0.4907592831 um,0.999735
0.4932130795 um,0.99974
0.4956791449 um,0.999745
0.4981575406 um,0.99975
0.5006483283 um,0.999755
0.5031515699 um,0.99976
0.5056673278 um,0.999764
0.5081956644 um,0.999769
0.5107366428 um,0.999774
0.513290326 um,0.999778
0.5158567776 um,0.999783
0.5184360615 um,0.999787
0.5210282418 um,0.999791
0.523633383 um,0.999795
0.5262515499 um,0.999799
0.5288828077 um,0.999803
0.5315272217 um,0.999807
0.5341848578 um,0.999811
0.5368557821 um,0.999815
0.539540061 um,0.999818
0.5422377613 um,0.999821
0.5449489501 um,0.999825
0.5476736949 um,0.999829
0.5504120634 um,0.999832
0.5531641237 um,0.999835
0.5559299443 um,0.999839
0.558709594 um,0.999842
0.561503142 um,0.999845
0.5643106577 um,0.999848
0.567132211 um,0.999851
0.569967872 um,0.999854
0.5728177114 um,0.999856
0.5756818 um,0.999859
0.578560209 um,0.999862
0.58145301 um,0.999865
0.584360275 um,0.999868
0.5872820764 um,0.999869
0.5902184868 um,0.99987
0.5931695792 um,0.999873
0.5961354271 um,0.999876
0.5991161043 um,0.999879
0.6021116848 um,0.999882
0.6051222432 um,0.999885
0.6081478544 um,0.999887
0.6111885937 um,0.999889
0.6142445367 um,0.999891
0.6173157594 um,0.999893
0.6204023382 um,0.999895
0.6235043498 um,0.999897
0.6266218716 um,0.999899
0.629754981 um,0.999901
0.6329037559 um,0.999903
0.6360682746 um,0.999905
0.639248616 um,0.999907
0.6424448591 um,0.999909
0.6456570834 um,0.99991
0.6488853688 um,0.99991
0.6521297956 um,0.999913
0.6553904446 um,0.999914
0.6586673968 um,0.999917
0.6619607338 um,0.999919
0.6652705375 um,0.99992
0.6685968902 um,0.999922
0.6719398746 um,0.999924
0.675299574 um,0.999925
0.6786760719 um,0.999927
0.6820694522 um,0.999928
0.6854797995 um,0.999929
0.6889071985 um,0.999929
0.6923517345 um,0.999928
0.6958134932 um,0.999929
0.6992925606 um,0.999931
0.7027890234 um,0.999932
0.7063029686 um,0.999935
0.7098344834 um,0.999937
0.7133836558 um,0.999938
0.7169505741 um,0.999919
0.720535327 um,0.999916
0.7241380036 um,0.999912
0.7277586936 um,0.999915
0.7313974871 um,0.999929
0.7350544745 um,0.999941
0.7387297469 um,0.999945
0.7424233956 um,0.999948
0.7461355126 um,0.999949
0.7498661902 um,0.99995
0.7536155211 um,0.999951
0.7573835987 um,0.99995
0.7611705167 um,0.999928
0.7649763693 um,0.999941
0.7688012511 um,0.999954
0.7726452574 um,0.999956
0.7765084837 um,0.999956
0.7803910261 um,0.999956
0.7842929812 um,0.999957
0.7882144461 um,0.999956
0.7921555184 um,0.999957
0.796116296 um,0.999956
0.8000968774 um,0.999957
0.8040973618 um,0.999959
0.8081178486 um,0.999961
0.8121584379 um,0.999951
0.8162192301 um,0.999927
0.8203003262 um,0.999944
0.8244018279 um,0.999944
0.828523837 um,0.999944
0.8326664562 um,0.999954
0.8368297885 um,0.999963
0.8410139374 um,0.999966
0.8452190071 um,0.999968
0.8494451021 um,0.999969
0.8536923276 um,0.99997
0.8579607893 um,0.999971
0.8622505932 um,0.999971
0.8665618462 um,0.999972
0.8708946554 um,0.99997
0.8752491287 um,0.999971
0.8796253743 um,0.999961
0.8840235012 um,0.99994
0.8884436187 um,0.99994
0.8928858368 um,0.999938
0.897350266 um,0.999873
0.9018370173 um,0.999777
0.9063462024 um,0.99984
0.9108779334 um,0.999821
0.9154323231 um,0.999863
0.9200094847 um,0.999926
0.9246095321 um,0.999954
0.9292325798 um,0.999846
0.9338787427 um,0.999339
0.9385481364 um,0.999678
0.9432408771 um,0.999612
0.9479570815 um,0.999671
0.9526968669 um,0.999739
0.9574603512 um,0.999838
0.962247653 um,0.999886
0.9670588912 um,0.999923
0.9718941857 um,0.999941
0.9767536566 um,0.999905
0.9816374249 um,0.999883
0.986545612 um,0.999871
0.9914783401 um,0.999858
0.9964357318 um,0.999833
1.00141791 um,0.999671
1.006425 um,0.999772
1.011457125 um,0.999731
1.016514411 um,0.999588
1.021596983 um,0.999409
1.026704968 um,0.999434
1.031838492 um,0.99939
1.036997685 um,0.999628
1.042182673 um,0.99978
1.047393587 um,0.999856
1.052630555 um,0.999936
1.057893707 um,0.999965
1.063183176 um,0.999971
1.068499092 um,0.999966
1.073841587 um,0.999955
1.079210795 um,0.999958
1.084606849 um,0.999954
1.090029883 um,0.999955
1.095480033 um,0.999957
1.100957433 um,0.999955
1.10646222 um,0.999934
1.111994531 um,0.999814
1.117554504 um,0.999212
1.123142276 um,0.998973
1.128757988 um,0.999094
1.134401778 um,0.99842
1.140073787 um,0.999626
1.145774156 um,0.999103
1.151503026 um,0.999156
1.157260541 um,0.999423
1.163046844 um,0.999402
1.168862078 um,0.999589
1.174706389 um,0.999647
1.180579921 um,0.999613
1.18648282 um,0.99957
1.192415234 um,0.999559
1.198377311 um,0.999405
1.204369197 um,0.999352
1.210391043 um,0.999245
1.216442998 um,0.999201
1.222525213 um,0.999344
1.228637839 um,0.999594
1.234781029 um,0.999702
1.240954934 um,0.999872
1.247159708 um,0.999931
1.253395507 um,0.999827
1.259662485 um,0.999741
1.265960797 um,0.999643
1.272290601 um,0.998614
1.278652054 um,0.998234
1.285045314 um,0.998032
1.291470541 um,0.997991
1.297927893 um,0.997703
1.304417533 um,0.993707
1.310939621 um,0.993536
1.317494319 um,0.996225
1.32408179 um,0.99592
1.330702199 um,0.996025
1.33735571 um,0.996618
1.344042489 um,0.997285
1.350762701 um,0.995504
1.357516515 um,0.991307
1.364304097 um,0.990739
1.371125618 um,0.994071
1.377981246 um,0.993865
1.384871152 um,0.991723
1.391795508 um,0.994146
1.398754485 um,0.993076
1.405748258 um,0.994062
1.412776999 um,0.996714
1.419840884 um,0.997465
1.426940089 um,0.998446
1.434074789 um,0.99789
1.441245163 um,0.998004
1.448451389 um,0.998333
1.455693646 um,0.999057
1.462972114 um,0.998405
1.470286975 um,0.996332
1.477638409 um,0.995757
1.485026601 um,0.993203
1.492451734 um,0.992005
1.499913993 um,0.992864
1.507413563 um,0.992817
1.514950631 um,0.990129
1.522525384 um,0.993745
1.530138011 um,0.994553
1.537788701 um,0.994825
1.545477645 um,0.994231
1.553205033 um,0.992048
1.560971058 um,0.979007
1.568775913 um,0.969902
1.576619793 um,0.970498
1.584502892 um,0.978496
1.592425406 um,0.973236
1.600387533 um,0.977867
1.608389471 um,0.979611
1.616431418 um,0.983361
1.624513575 um,0.989792
1.632636143 um,0.993235
1.640799324 um,0.995605
1.649003321 um,0.99587
1.657248337 um,0.997709
1.665534579 um,0.99383
1.673862252 um,0.997832
1.682231563 um,0.998017
1.690642721 um,0.998399
1.699095934 um,0.998533
1.707591414 um,0.998408
1.716129371 um,0.999306
1.724710018 um,0.998526
1.733333568 um,0.998963
1.742000236 um,0.999294
1.750710237 um,0.999542
1.759463788 um,0.999562
1.768261107 um,0.999345
1.777102413 um,0.999227
1.785987925 um,0.999075
1.794917864 um,0.998862
1.803892454 um,0.997911
1.812911916 um,0.995859
1.821976476 um,0.994927
1.831086358 um,0.993325
1.84024179 um,0.991714
1.849442999 um,0.993145
1.858690214 um,0.992604
1.867983665 um,0.987859
1.877323583 um,0.990857
1.886710201 um,0.988447
1.896143752 um,0.969474
1.905624471 um,0.951633
1.915152593 um,0.951088
1.924728356 um,0.952631
1.934351998 um,0.95008
1.944023758 um,0.951318
1.953743877 um,0.951245
1.963512596 um,0.951994
1.973330159 um,0.956001
1.98319681 um,0.959877
1.993112794 um,0.965295
2.003078358 um,0.966885
2.01309375 um,0.97536
2.023159218 um,0.982052
2.033275015 um,0.988481
2.04344139 um,0.989468
2.053658597 um,0.989469
2.06392689 um,0.992224
2.074246524 um,0.995884
2.084617757 um,0.998403
2.095040845 um,0.99922
2.10551605 um,0.999531
2.11604363 um,0.999575
2.126623848 um,0.999655
2.137256967 um,0.999643
2.147943252 um,0.99941
2.158682968 um,0.998831
2.169476383 um,0.998246
2.180323765 um,0.997815
2.191225384 um,0.994563
2.202181511 um,0.986874
2.213192418 um,0.988232
2.224258381 um,0.987305
2.235379672 um,0.986802
2.246556571 um,0.982131
2.257789354 um,0.978787
2.2690783 um,0.980387
2.280423692 um,0.982867
2.29182581 um,0.981161
2.303284939 um,0.980805
2.314801364 um,0.969438
2.326375371 um,0.968652
2.338007248 um,0.970834
2.349697284 um,0.971359
2.36144577 um,0.973397
2.373252999 um,0.966111
2.385119264 um,0.975033
2.397044861 um,0.980751
2.409030085 um,0.98361
2.421075235 um,0.98529
2.433180612 um,0.988673
2.445346515 um,0.991089
2.457573247 um,0.908538
2.469861113 um,0.916141
2.482210419 um,0.939948
2.494621471 um,0.978252
2.507094578 um,0.977023
2.519630051 um,0.96792
2.532228202 um,0.960918
2.544889343 um,0.949568
2.557613789 um,0.935606
2.570401858 um,0.92679
2.583253867 um,0.920424
2.596170137 um,0.908153
2.609150988 um,0.911346
2.622196742 um,0.907982
2.635307726 um,0.904296
2.648484265 um,0.95449
2.661726686 um,0.892982
2.67503532 um,0.921632
2.688410496 um,0.926889
2.701852549 um,0.930772
2.715361811 um,0.935485
2.72893862 um,0.946268
2.742583314 um,0.784617
2.75629623 um,0.785717
2.770077711 um,0.84497
2.7839281 um,0.922069
2.79784774 um,0.975435
2.811836979 um,0.978956
2.825896164 um,0.983433
2.840025645 um,0.983938
2.854225773 um,0.984884
2.868496902 um,0.983952
2.882839386 um,0.979536
2.897253583 um,0.962848
2.911739851 um,0.973308
2.92629855 um,0.971505
2.940930043 um,0.979618
2.955634693 um,0.988412
2.970412867 um,0.990358
2.985264931 um,0.99012
3.000191256 um,0.948886
3.015192212 um,0.989283
3.030268173 um,0.988091
3.045419514 um,0.991437
3.060646612 um,0.993434
3.075949845 um,0.993795
3.091329594 um,0.991524
3.106786242 um,0.986825
3.122320173 um,0.992538
3.137931774 um,0.992836
3.153621433 um,0.98454
3.16938954 um,0.982489
3.185236488 um,0.982711
3.20116267 um,0.972402
3.217168483 um,0.972427
3.233254326 um,0.980504
3.249420598 um,0.982438
3.265667701 um,0.987577
3.281996039 um,0.992737
3.298406019 um,0.98477
3.314898049 um,0.860046
3.33147254 um,0.964958
3.348129902 um,0.986548
3.364870552 um,0.980435
3.381694905 um,0.983053
3.398603379 um,0.980177
3.415596396 um,0.981283
3.432674378 um,0.979481
3.44983775 um,0.977505
3.467086939 um,0.979563
3.484422373 um,0.982392
3.501844485 um,0.988672
3.519353708 um,0.988448
3.536950476 um,0.978926
3.554635228 um,0.981815
3.572408405 um,0.974011
3.590270447 um,0.964799
3.608221799 um,0.949602
3.626262908 um,0.928724
3.644394222 um,0.890878
3.662616193 um,0.842688
3.680929274 um,0.895612
3.699333921 um,0.877691
3.71783059 um,0.892672
3.736419743 um,0.929184
3.755101842 um,0.947893
3.773877351 um,0.960541
3.792746738 um,0.964333
3.811710472 um,0.977947
3.830769024 um,0.98509
3.849922869 um,0.980547
3.869172484 um,0.972385
3.888518346 um,0.977096
3.907960938 um,0.970333
3.927500742 um,0.971552
3.947138246 um,0.856934
3.966873937 um,0.349313
3.986708307 um,0.2371
4.006641849 um,0.133148
4.026675058 um,0.166276
4.046808433 um,0.229817
4.067042475 um,0.359143
4.087377688 um,0.59305
4.107814576 um,0.862168
4.128353649 um,0.969297
4.148995417 um,0.978476
4.169740394 um,0.978668
4.190589096 um,0.976993
4.211542042 um,0.938526
4.232599752 um,0.877873
4.253762751 um,0.841839
4.275031564 um,0.768409
4.296406722 um,0.72481
4.317888756 um,0.624749
4.3394782 um,0.605752
4.361175591 um,0.651271
4.382981469 um,0.646427
4.404896376 um,0.62534
4.426920858 um,0.695988
4.449055462 um,0.791889
4.471300739 um,0.859706
4.493657243 um,0.91322
4.516125529 um,0.916522
4.538706157 um,0.859122
4.561399688 um,0.799202
4.584206686 um,0.82112
4.60712772 um,0.759779
4.630163358 um,0.812119
4.653314175 um,0.850977
4.676580746 um,0.84721
4.69996365 um,0.820214
4.723463468 um,0.794405
4.747080785 um,0.816262
4.770816189 um,0.845954
4.79467027 um,0.864795
4.818643622 um,0.896395
4.84273684 um,0.913302
4.866950524 um,0.938005
4.891285276 um,0.952512
4.915741703 um,0.961673
4.940320411 um,0.972138
4.965022013 um,0.977581
4.989847123 um,0.983247
5.014796359 um,0.98833
5.039870341 um,0.991543
5.065069693 um,0.992839
5.090395041 um,0.995576
5.115847016 um,0.997294
5.141426251 um,0.995942
5.167133383 um,0.998727
5.192969049 um,0.998034
5.218933895 um,0.997052
5.245028564 um,0.947931
5.271253707 um,0.840281
5.297609976 um,0.828499
5.324098025 um,0.75379
5.350718516 um,0.839491
5.377472108 um,0.805345
5.404359469 um,0.853857
5.431381266 um,0.922601
5.458538172 um,0.973713
5.485830863 um,0.993126
5.513260018 um,0.991447
5.540826318 um,0.990083
5.568530449 um,0.986992
5.596373101 um,0.985303
5.624354967 um,0.990422
5.652476742 um,0.982308
5.680739126 um,0.981022
5.709142821 um,0.978962
5.737688535 um,0.973274
5.766376978 um,0.968095
5.795208863 um,0.95981
5.824184907 um,0.950391
5.853305832 um,0.950346
5.882572361 um,0.93312
5.911985223 um,0.911164
5.941545149 um,0.90951
5.971252874 um,0.929141
6.001109139 um,0.958697
6.031114685 um,0.946778
6.061270258 um,0.956823
6.091576609 um,0.966926
6.122034492 um,0.961114
6.152644665 um,0.953792
6.183407888 um,0.96845
6.214324928 um,0.9726
6.245396552 um,0.983078
6.276623535 um,0.981277
6.308006653 um,0.989578
6.339546686 um,0.984678
6.371244419 um,0.989438
6.403100641 um,0.979306
6.435116145 um,0.98857
6.467291725 um,0.982427
6.499628184 um,0.981045
6.532126325 um,0.984604
6.564786956 um,0.977029
6.597610891 um,0.979237
6.630598946 um,0.972461
6.66375194 um,0.977126
6.6970707 um,0.982368
6.730556054 um,0.974246
6.764208834 um,0.974841
6.798029878 um,0.96174
6.832020027 um,0.951969
6.866180128 um,0.938347
6.900511028 um,0.932341
6.935013583 um,0.908279
6.969688651 um,0.893241
7.004537095 um,0.882601
7.03955978 um,0.862372
7.074757579 um,0.852397
7.110131367 um,0.709245
7.145682024 um,0.443922
7.181410434 um,0.119347
7.217317486 um,0.0119457
7.253404073 um,0.000180327
7.289671094 um,8.3185e-06
7.326119449 um,0.0010196
7.362750046 um,1.23218e-08
7.399563797 um,5.34654e-08
7.436561616 um,1.83615e-07
7.473744424 um,0.00015739
7.511113146 um,0.000891048
7.548668712 um,0.0101778
7.586412055 um,0.0232366
7.624344115 um,0.115802
7.662465836 um,0.33573
7.700778165 um,0.688661
7.739282056 um,0.91595
7.777978466 um,0.952311
7.816868359 um,0.9526
7.8559527 um,0.946161
7.895232464 um,0.934564
7.934708626 um,0.915898
7.974382169 um,0.885079
8.01425408 um,0.827457
8.054325351 um,0.785833
8.094596977 um,0.706918
8.135069962 um,0.632826
8.175745312 um,0.518232
8.216624039 um,0.450527
8.257707159 um,0.371162
8.298995695 um,0.309769
8.340490673 um,0.216948
8.382193126 um,0.163483
8.424104092 um,0.119019
8.466224613 um,0.0757989
8.508555736 um,0.0421153
8.551098514 um,0.0289082
8.593854007 um,0.0340984
8.636823277 um,0.0425152
8.680007393 um,0.0779879
8.72340743 um,0.0761017
8.767024467 um,0.0415239
8.81085959 um,0.0467818
8.854913888 um,0.0525888
8.899188457 um,0.0424629
8.943684399 um,0.0511793
8.988402821 um,0.0716677
9.033344836 um,0.104395
9.07851156 um,0.151091
9.123904118 um,0.213563
9.169523638 um,0.288706
9.215371256 um,0.354262
9.261448113 um,0.433097
9.307755353 um,0.49316
9.35429413 um,0.6069
9.401065601 um,0.674386
9.448070929 um,0.756471
9.495311283 um,0.81351
9.54278784 um,0.862565
9.590501779 um,0.894968
9.638454288 um,0.939345
9.686646559 um,0.953873
9.735079792 um,0.968094
9.783755191 um,0.978443
9.832673967 um,0.987895
9.881837337 um,0.984655
9.931246523 um,0.990366
9.980902756 um,0.997851
10.03080727 um,0.999078
10.08096131 um,0.98071
10.13136611 um,0.99704
10.18202294 um,0.999805
10.23293306 um,0.999316
10.28409772 um,0.994515
10.33551821 um,0.912537
10.3871958 um,0.929112
10.43913178 um,0.970635
10.49132744 um,0.984135
10.54378408 um,0.982443
10.596503 um,0.988853
10.64948551 um,0.977401
10.70273294 um,0.950793
10.75624661 um,0.940774
10.81002784 um,0.9734
10.86407798 um,0.985224
10.91839837 um,0.991452
10.97299036 um,0.991982
11.02785531 um,0.990253
11.08299459 um,0.996549
11.13840956 um,0.999137
11.19410161 um,0.987445
11.25007212 um,0.98193
11.30632248 um,0.997611
11.36285409 um,0.998281
11.41966836 um,0.998734
11.4767667 um,0.992147
11.53415054 um,0.985272
11.59182129 um,0.995067
11.64978039 um,0.993113
11.7080293 um,0.98095
11.76656944 um,0.990659
